-2.4187422,3.2615013,6.3865333
-2.5713725,4.1706996,5.687426
-3.1106665000000002,4.225766,6.007052
-3.2315737999999996,4.11683,6.643311
-2.961029,3.6230257000000003,6.7827735
-3.0466216,3.614646,7.229890299999999
-3.8672342000000004,3.678691,7.803302
-4.255095,3.5009214999999996,8.600571
-3.8977604,2.9179332000000002,9.474455
-3.0933087,2.4911668,8.76637
-2.7401638,2.6138697,7.3029137
-2.4127567,2.9694088,6.0303955
-3.4919431000000003,2.4049757,7.1155677
-4.1264067,2.0919337,8.121132000000001
-3.5583823,1.9680338,8.838196
-2.9406781000000004,1.5640123,8.8884735
-2.2643162999999995,1.3958195,9.156025999999999
-2.0745756999999996,1.1611878,9.242816
-2.48159,0.8487445,9.895236
-2.2667105,0.51235914,9.31524
-1.055843,-0.19991584,8.845977
-0.58777654,-0.48003745,9.334992
-0.11133038,-1.1887212,9.952098
-0.5374983,-1.5245079,10.654198
-0.6991069000000001,-1.3958195,10.465653999999999
-0.27473465,-0.85293436,9.770139
-0.12749124,-0.23882163,9.280524
-1.2916718999999999,-0.50517654,8.716091
-2.7461493,-0.7266402,7.8547773
-2.5031377999999997,-0.31064767,8.277952
-3.2040405,-0.24301147,9.899425500000001
-3.8845922999999996,-0.009576807,10.781689
-5.446809,-0.10474633,10.076596
-7.079654,0.017956512,8.389283
-6.2345014,0.21308395,7.341221000000001
-6.2644286,-0.44472298,7.214328299999999
-6.522404,-1.0606314,7.8050976
-6.543353,-1.4736311000000002,8.149264
-6.453571,-1.7298107,8.816647999999999
-6.5218053,-1.5592238999999999,8.608951
-7.27957,-1.7214310000000002,8.056489
-7.7201033,-1.9369092,7.1742253
-5.6982,-2.717419,6.6229606
-5.6940102999999995,-2.5025394,7.8996687
-6.3991027,-2.2583307999999995,8.385692
-8.180388,-2.3606830000000003,7.258621000000001
-8.819042,-1.2659341,5.8119245
-9.103952,0.1412579,4.617816400000001
-10.395025,1.0965444,4.602853
-11.709442,0.93373865,5.3420625
-12.322357,0.7457938000000001,6.341043
-11.464635000000001,0.6380547,8.774749
-11.126453,-0.110731825,10.104728999999999
-9.602545,-0.30825347,10.433931
-8.589199,-0.7398083000000001,11.195886
-8.7532015,-1.1988965,11.831546000000001
-8.221688,-0.9684546,11.575965
-7.784147999999999,-0.52073884,9.974843
-6.5816603,0.16101007,7.836820599999999
-5.257068,0.7410054,7.056311
-4.2993879999999995,0.81343,7.4333979999999995
-3.478775,0.87089086,7.4465656000000005
-3.132813,1.0324994,6.9671270000000005
-4.0940847,1.0618285,7.6704235
-4.498705,1.3748703000000002,8.069656
-3.714604,2.0626047,6.867767999999999
-3.425504,2.5318682,5.6880245
-3.591901,2.8125885,5.771822
-4.2544965999999995,3.116652,5.854421599999999
-4.548983,3.6559459999999997,5.713164
-4.422689,3.9857473,5.407305
-4.6830587,4.362235500000001,4.6022544000000005
-4.8081555,4.917092,4.3963529999999995
-4.210801999999999,5.1780596,4.1958385
-4.2664676,5.5168395,4.073136
-4.021062000000001,5.8262897,4.5418005
-3.8654387000000003,6.1578870000000006,5.0302176
-3.870227,5.482722,4.621408
-2.9077580000000003,6.008249299999999,4.1138372
-2.1631612999999996,6.534375,3.6984432000000003
-1.9357121,6.6079965,3.3818099999999998
-1.3928268,6.729502,3.0424318
-0.24839842,7.560290299999999,2.4313118
-0.5386954,7.405864200000001,2.533664
-0.30705637,7.5495167,2.553416
-0.020949265,7.668628,2.2469582999999997
-0.14425065,8.039131,3.3650506
0.076015905,8.048109,3.482965
0.5835866999999999,8.608353,3.4691982000000006
0.1933318,8.487445,3.5176809999999996
-0.4950012,8.5473,4.019266
-0.45010993,8.567052,4.361038
0.19931729,8.354567,4.348469000000001
0.86610246,8.0367365,3.8804023
1.2539631000000002,7.77517,3.7104141999999998
1.3623008,7.566275999999999,3.5302502999999996
1.0336965,7.0832458,4.134786
1.1863270000000001,7.074866,5.6706667
1.8267759,7.177217999999999,5.9956794
2.415151,7.1179619999999995,5.241505999999999
2.6252422,7.4507556,5.3941364
2.2170308,6.908469,4.9943047
1.5753847,6.9348054,4.7967830000000005
1.1162965,7.700949700000001,5.345055
0.97384155,7.926005,5.1475334
0.46686932,7.964312,5.035605
-0.21068975,8.118139,4.7860093
-0.88286185,7.787141,4.519056
-0.7793127,7.7189064,4.5896845
-0.7529764,7.612364299999999,5.067328
-0.3890578,7.5968018,5.975329
0.10474633,7.554305,6.543952
0.3393781,7.6093717000000005,6.2105594
-0.11312603,7.875128,5.701193
-0.41778820000000005,8.09719,5.5778913
-0.9720459000000001,8.249222,6.073491000000001
-1.0857705,8.364142999999999,5.7502737
-1.1378443,8.331821000000001,5.1966147000000005
-1.1318588,8.194156,4.712986
-0.9588778,8.070255,4.338293599999999
-0.7697359,8.158841,4.244321
-0.6206968,8.162432,4.1305966
-0.38965634,8.071452,4.3724110000000005
-0.34476504,7.781753999999999,4.606444000000001
-0.2825158,7.60578,5.134964
-0.16579847,7.682993400000001,5.556941999999999
0.035913024,7.599794999999999,5.358822
0.16579847,7.420229400000001,5.240309
0.1328782,7.3723453999999995,5.3157263
-0.061052144,7.260416499999999,5.4761375999999995
0.01436521,7.383717999999999,5.4102974
0.07841010400000001,7.555502000000001,5.2397103
0.15861586,7.5285673,5.163096
0.5243302,7.8853035,5.3103394999999995
0.9223662,8.208521000000001,5.418677
1.0313023000000001,8.191162,5.395932
1.0480618,7.8158712,5.6904187
1.0714053,7.6267295,6.0908489999999995
0.64463884,7.605181699999999,6.1112
0.1436521,7.7578119999999995,5.494094400000001
0.10295067,8.869919,4.630985
-0.7733272,8.488642,3.2950199999999996
-1.1366472,7.972092999999999,2.6892869999999998
-1.050456,8.268974,3.7140055
-0.84096336,8.244433,4.9021277
-0.54647654,8.219294999999999,5.278616400000001
-0.3513491,8.259995,5.197812
-0.4357447,7.9912467000000005,5.2846017
-0.46267948,7.6734165999999995,5.445612000000001
-0.38307226,7.4016747,5.6856303
-0.12090719,7.270592,5.482123400000001
0.092176765,7.217321000000001,4.9374423
0.0712275,7.249044400000001,4.5872903
-1.7010802999999999,7.990648299999999,4.644751
-0.39803603,7.5016327,5.090072599999999
-0.06464344,7.1927805,6.3326635
-0.80684596,7.1724296,5.964555000000001
-1.6041151000000002,7.140108000000001,5.241505999999999
-2.1649568,7.5183919999999995,4.5537715
-2.4534583,7.701548,4.3939585999999995
-1.8339584999999998,7.8847046,4.3167458
-0.997185,8.13849,4.0880995
-0.6572084,8.236652000000001,3.7780502
-0.51355624,8.215703,3.7547068999999995
-0.3465607,8.438364,4.1317935
-0.4333505,8.664017999999999,4.437653
-0.7266402,8.664616,4.4801497
-1.1988965,8.309077,4.4442368
-1.6244658,8.098986,4.8763905
-1.7956512999999998,7.874529400000001,5.298967
-1.7363948,7.545925,5.2804117
-1.5179238000000002,7.3460092999999995,5.0134583
-1.3257892,7.326257000000001,4.5819035
-1.210269,7.396886299999999,4.392761699999999
-1.2455834,7.3992805,4.2676644
-1.3042414,7.413047,4.214992
-1.38325,7.512406299999999,4.2389339999999995
-1.4945803999999998,7.568670299999999,4.320337
-1.8142063999999998,7.6225395,4.370615
-2.0548236,7.732672999999999,4.56275
-2.1799207000000003,7.8865004,4.8578353
-2.2972363999999996,7.9786773,4.9637785
-2.3852234,7.990648299999999,4.990713599999999
-2.356493,8.025364,5.064934
-2.2092497000000004,8.036138000000001,5.0637364
-1.9907787000000001,7.985860000000001,4.785411
-1.857302,7.9224133000000005,4.589086
-1.7345991000000003,7.868544,4.696226599999999
-1.6298528,7.666233999999999,4.9763484
-1.4454993,7.638102000000001,5.231331
-1.3922282,7.795521000000001,5.1062335999999995
-1.5771803999999998,7.8996687,4.7638625999999995
-1.7286136000000003,7.8954787,4.673482
-1.7351976999999998,7.831434,4.894945
-1.6681601000000001,7.874529400000001,5.0056769999999995
-1.6101006000000002,7.960122,4.883573
-1.62686,8.034941,4.5896845
-1.6921021,8.069656,4.4759603
-1.763928,8.033145,4.461595
-1.7531542000000002,8.013392999999999,4.6321816
-1.5975311,8.067263,4.63278
-1.5131354,8.165425,4.614824
-1.2892777,8.425196000000001,4.423287999999999
-1.1204863999999999,9.055469500000001,4.375403400000001
-2.0614076,8.110957,4.1635165
-2.1888987999999996,8.059482000000001,4.985925
-2.0021513,7.949348,5.7478795
-2.0159178,7.681197599999999,5.7143607
-2.0021513,7.633912,5.0757074
-1.9309237000000001,7.513005000000001,4.537012
-1.9243397,7.386112,4.382586
-1.9255368000000002,7.2460512999999995,4.573524
-2.03567,7.255628,4.965574299999999
-2.1601684,7.413645699999999,5.321712000000001
-2.1751322999999996,7.5267715,5.495291
-2.0231004,7.6255326,5.5324016
-1.7345991000000003,7.7105265,5.4402246
-1.4454993,7.724292999999999,5.1786585
-1.1450268999999997,7.635708,5.0960584
-0.78529817,7.5519110000000005,5.1888337
-0.6769605,7.4339960000000005,5.3300915
-0.56982,7.405864200000001,5.5497594
-0.5177461,7.390900599999999,5.599439
-0.5482722,7.354389,5.6640825
-0.65062433,7.317278999999999,5.5288105000000005
-0.86729956,7.2185183,5.3971290000000005
-0.9211690999999999,7.1670427,5.302558400000001
-0.84455466,7.186196300000001,5.175066999999999
-0.88525605,7.225102000000001,4.912303400000001
-0.9995792,7.277176,4.76925
-1.0971429,7.4028716,4.948815
-1.0301052,7.544129400000001,4.9895163
-0.9415198,7.739856,4.8147397000000005
-0.9403226999999998,7.838017999999999,4.607043
-1.0181341999999998,7.9008656,4.692635500000001
-1.050456,7.8086886,5.1122193
-0.9223662,7.706336500000001,5.515642
